,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes,rating,G,Other,PG,PG-13,R,yr_old
3475,52.0,112.0,70.0,826.0,Loretta Devine,1000.0,37295394.0,Gary Dourdan,Jumping the Broom ,7973,5959,Laz Alonso,8.0,59.0,English,USA,PG-13,6600000.0,2011.0,912.0,5.7,0,PG-13,0,0,0,1,0,5.0
3477,351.0,93.0,0.0,566.0,Tate Donovan,21000.0,31501218.0,Robert Downey Jr.,"Good Night, and Good Luck. ",84070,22745,Alex Borstein,0.0,526.0,English,USA,PG,7500000.0,2005.0,650.0,7.5,0,PG,0,0,1,0,0,11.0
3486,14.0,46.0,0.0,69.0,Michael Jordan,13000.0,18642318.0,Bill Murray,Michael Jordan to the Max ,1723,13448,Bob Costas,0.0,13.0,English,USA,,12208128.2,2000.0,366.0,7.5,407,Other,0,1,0,0,0,16.0
3487,137.0,89.0,14.0,270.0,Allison Miller,971.0,15818967.0,Zach Gilford,Devil's Due ,13913,2517,Vanessa Ray,0.0,120.0,English,USA,R,7000000.0,2014.0,479.0,4.0,0,R,0,0,0,0,1,2.0
3489,261.0,109.0,0.0,597.0,Ken Foree,1000.0,16901126.0,Sid Haig,The Devil's Rejects ,76267,3544,Lew Temple,0.0,687.0,English,USA,R,7000000.0,2005.0,649.0,6.9,0,R,0,0,0,0,1,11.0
3491,180.0,103.0,44.0,190.0,Rick Fox,637.0,17474107.0,Kimberly Elise,Dope ,56605,1342,Kiersey Clemons,3.0,89.0,English,USA,R,7000000.0,2015.0,256.0,7.3,23000,R,0,0,0,0,1,1.0
3492,28.0,95.0,48.0,826.0,Omar Epps,1000.0,14003141.0,LL Cool J,In Too Deep ,4598,4837,Nia Long,1.0,29.0,English,USA,R,7000000.0,1999.0,865.0,6.1,375,R,0,0,0,0,1,17.0
3494,202.0,105.0,0.0,303.0,Matthew McGrory,1000.0,12583510.0,Sid Haig,House of 1000 Corpses ,60709,2444,Erin Daniels,0.0,922.0,English,USA,R,7000000.0,2003.0,340.0,6.0,0,R,0,0,0,0,1,13.0
3496,341.0,106.0,1000.0,98.0,Fred Melamed,816.0,9190525.0,Michael Stuhlbarg,A Serious Man ,102125,1120,Peter Breitmayer,1.0,324.0,English,USA,R,7000000.0,2009.0,105.0,7.0,10000,R,0,0,0,0,1,7.0
3497,160.0,100.0,11.0,970.0,Robert Duvall,13000.0,9176553.0,Bill Murray,Get Low ,19147,19330,Bill Cobbs,1.0,97.0,English,USA,PG-13,7500000.0,2009.0,3000.0,7.1,0,PG-13,0,0,0,1,0,7.0
3499,71.0,116.0,107.0,658.0,Nate Parker,893.0,14612840.0,Minnie Driver,Beyond the Lights ,11191,3110,Darryl Stephens,1.0,37.0,English,USA,PG-13,7000000.0,2014.0,664.0,6.9,0,PG-13,0,0,0,1,0,2.0
3500,281.0,99.0,192.0,292.0,Teddy Sears,14000.0,9166863.0,Colin Firth,A Single Man ,83182,14816,Keri Lynn Pratt,2.0,247.0,English,USA,R,7000000.0,2009.0,343.0,7.6,16000,R,0,0,0,0,1,7.0
3502,72.0,96.0,30.0,407.0,George Wendt,761.0,7292175.0,Jonathan Brandis,Outside Providence ,7736,2018,Shawn Hatosy,3.0,100.0,English,USA,R,7000000.0,1999.0,412.0,6.4,0,R,0,0,0,0,1,17.0
3505,25.0,93.0,70.0,442.0,Faizon Love,692.0,5694308.0,Jeffrey Jones,Who's Your Caddy? ,13815,3128,Lil' Wayne,0.0,46.0,English,USA,PG-13,7000000.0,2007.0,585.0,2.0,446,PG-13,0,0,0,1,0,9.0
3508,27.0,113.0,7.0,35.0,Nathaniel Lees,11000.0,4720371.0,Anne Hathaway,The Other Side of Heaven ,3203,11116,Miriama Smith,2.0,85.0,English,USA,PG,7000000.0,2001.0,43.0,6.5,650,PG,0,0,1,0,0,15.0
3511,158.0,99.0,342.0,501.0,Randy Couture,1000.0,2344847.0,Alice Braga,Redbelt ,18561,2158,Jose Pablo Cantillo,0.0,119.0,English,USA,R,7000000.0,2008.0,518.0,6.8,0,R,0,0,0,0,1,8.0
3512,223.0,91.0,157.0,224.0,Tim Guinee,490.0,7455447.0,Matt Walsh,Cyrus ,29967,1136,Katie Aselton,2.0,126.0,English,USA,R,7000000.0,2010.0,259.0,6.3,0,R,0,0,0,0,1,6.0
3513,25.0,100.0,0.0,359.0,Cheryl Ladd,655.0,2148212.0,Bruce McGill,A Dog of Flanders ,781,1906,Jack Warden,0.0,20.0,English,USA,PG,7000000.0,1999.0,476.0,6.3,157,PG,0,0,1,0,0,17.0
3514,97.0,105.0,261.0,617.0,Michael McKean,783.0,2062066.0,Ed Begley Jr.,Auto Focus ,11387,2684,Kurt Fuller,3.0,147.0,English,USA,R,7000000.0,2002.0,658.0,6.6,357,R,0,0,0,0,1,14.0
3515,117.0,99.0,60.0,628.0,Jimmy Fallon,4000.0,1654367.0,Hayden Christensen,Factory Girl ,18355,6526,Beth Grant,0.0,106.0,English,USA,R,7000000.0,2006.0,787.0,6.4,3000,R,0,0,0,0,1,10.0
3518,34.0,99.0,2.0,455.0,Marley Shelton,1000.0,1889522.0,Ellen Burstyn,The Mighty Macs ,1119,2589,Jennifer Butler,2.0,12.0,English,USA,G,7000000.0,2009.0,690.0,6.5,797,G,1,0,0,0,0,7.0
3523,301.0,97.0,0.0,106.0,Chris Pontius,227.0,1768416.0,Nathalie Fay,Somewhere ,35848,684,Erin Wasson,0.0,198.0,English,USA,R,7000000.0,2010.0,218.0,6.3,0,R,0,0,0,0,1,6.0
3554,271.0,99.0,40.0,300.0,Annabelle Wallis,1000.0,84263837.0,Alfre Woodard,Annabelle ,81699,2323,Gabriel Bateman,0.0,291.0,English,USA,R,6500000.0,2014.0,421.0,5.4,45000,R,0,0,0,0,1,2.0
3561,137.0,102.0,218.0,376.0,Jay Mohr,900.0,16842303.0,Sarah Polley,Go ,59474,2475,Scott Wolf,3.0,418.0,English,USA,R,6500000.0,1999.0,563.0,7.3,0,R,0,0,0,0,1,17.0
3562,111.0,88.0,132.0,180.0,Marin Hinkle,435.0,13367101.0,Greg Germann,Friends with Money ,19715,1140,Jake Cherry,2.0,166.0,English,USA,R,6500000.0,2006.0,230.0,5.9,515,R,0,0,0,0,1,10.0
3564,97.0,91.0,38.0,91.0,Bob Gunton,730.0,10149779.0,Leon,Bats ,8294,1405,Ned Bellamy,0.0,160.0,English,USA,PG-13,6500000.0,1999.0,461.0,3.6,342,PG-13,0,0,0,1,0,17.0
3568,4.0,100.0,0.0,266.0,Eric Johnson,1000.0,2024854.0,Emily Podleski,The Work and the Glory II: American Zion ,564,1942,Brenda Strong,2.0,21.0,English,USA,PG-13,6500000.0,2005.0,373.0,6.6,19,PG-13,0,0,0,1,0,11.0
3583,288.0,122.0,909.0,282.0,Stevie Wonder,503.0,119078393.0,Osama bin Laden,Fahrenheit 9/11 ,113152,1448,Ricky Martin,0.0,1416.0,English,USA,R,6000000.0,2004.0,328.0,7.5,0,R,0,0,0,0,1,12.0
3587,188.0,120.0,153.0,447.0,Steve Coogan,1000.0,24004159.0,Jim Broadbent,Around the World in 80 Days ,68722,3175,Cécile De France,0.0,191.0,English,USA,PG,110000000.0,2004.0,1000.0,5.8,0,PG,0,0,1,0,0,12.0
3590,52.0,106.0,10.0,578.0,Tatyana Ali,3000.0,27457409.0,Julie Benz,The Brothers ,3198,6419,Jenifer Lewis,4.0,43.0,English,USA,R,6000000.0,2001.0,685.0,6.3,478,R,0,0,0,0,1,15.0
3591,18.0,106.0,44.0,328.0,Tamala Jones,865.0,25047631.0,Omar Epps,The Wood ,6585,2724,Richard T. Jones,0.0,50.0,English,USA,R,6000000.0,1999.0,405.0,6.9,990,R,0,0,0,0,1,17.0
3595,391.0,109.0,0.0,120.0,John D'Leo,1000.0,26236603.0,Mark Margolis,The Wrestler ,251349,1582,Ajay Naidu,0.0,547.0,English,USA,R,6000000.0,2008.0,245.0,7.9,10000,R,0,0,0,0,1,8.0
3597,119.0,90.0,378.0,658.0,Catherine O'Hara,957.0,18621249.0,John Michael Higgins,Best in Show ,45859,4611,Michael McKean,9.0,340.0,English,USA,PG-13,6000000.0,2000.0,925.0,7.5,0,PG-13,0,0,0,1,0,16.0
3600,52.0,89.0,0.0,405.0,Brian Doyle-Murray,555.0,13235267.0,Lochlyn Munro,Daddy Day Camp ,12339,1752,Tamala Jones,2.0,32.0,English,USA,PG,6000000.0,2007.0,484.0,2.9,256,PG,0,0,1,0,0,9.0
3602,97.0,91.0,378.0,345.0,Christopher Guest,658.0,17508936.0,Michael McKean,A Mighty Wind ,22408,1660,Laura Harris,0.0,272.0,English,USA,PG-13,55784951.6,2003.0,378.0,7.3,0,PG-13,0,0,0,1,0,13.0
3609,231.0,99.0,0.0,84.0,Brandon Smith,11000.0,9203192.0,Matthew McConaughey,Bernie ,45396,11328,Rick Dial,1.0,136.0,English,USA,PG-13,5000000.0,2011.0,106.0,6.8,15000,PG-13,0,0,0,1,0,5.0
3611,115.0,122.0,0.0,221.0,Bud Cort,697.0,8596914.0,John Heard,Pollock ,23023,1517,Amy Madigan,0.0,148.0,English,USA,R,6000000.0,2000.0,394.0,7.0,0,R,0,0,0,0,1,16.0
3612,67.0,101.0,112.0,612.0,Dave Chappelle,1000.0,6851636.0,Janeane Garofalo,200 Cigarettes ,13010,2697,Gaby Hoffmann,5.0,182.0,English,USA,R,6000000.0,1999.0,744.0,5.9,0,R,0,0,0,0,1,17.0
3613,216.0,102.0,49.0,10000.0,Bradley Cooper,24000.0,11434867.0,J.K. Simmons,The Words ,59637,51355,Olivia Wilde,1.0,130.0,English,USA,PG-13,6000000.0,2012.0,14000.0,7.1,21000,PG-13,0,0,0,1,0,4.0
3614,133.0,84.0,4.0,546.0,Adrian Martinez,8000.0,5895238.0,Will Ferrell,Casa de mi Padre ,17169,10123,Luis E. Carazo,1.0,70.0,Spanish,USA,R,6000000.0,2012.0,806.0,5.5,9000,R,0,0,0,0,1,4.0
3615,149.0,104.0,20.0,130.0,Curtiss Cook,3000.0,6670712.0,Ezra Miller,City Island ,27301,3825,Dominik García-Lorido,6.0,101.0,English,USA,PG-13,6000000.0,2009.0,591.0,7.4,0,PG-13,0,0,0,1,0,7.0
3617,42.0,94.0,0.0,664.0,Alona Tal,1000.0,4693919.0,Drake Bell,College ,11011,4484,Haley Bennett,0.0,78.0,English,USA,R,6500000.0,2008.0,1000.0,4.6,422,R,0,0,0,0,1,8.0
3618,152.0,90.0,0.0,826.0,Kathleen Turner,4000.0,4859475.0,Kirsten Dunst,The Virgin Suicides ,116910,7103,Scott Glenn,0.0,520.0,English,USA,R,6000000.0,1999.0,899.0,7.2,0,R,0,0,0,0,1,17.0
3620,76.0,90.0,138.0,263.0,Windell Middlebrooks,373.0,4542775.0,Hugh M. Hefner,Miss March ,18313,1831,Raquel Alessi,2.0,73.0,English,USA,R,6000000.0,2009.0,308.0,5.1,985,R,0,0,0,0,1,7.0
3621,149.0,106.0,0.0,379.0,Josh Gad,17000.0,3588432.0,Jim Parsons,Wish I Was Here ,29341,18947,Michael Weston,4.0,93.0,English,USA,R,6000000.0,2014.0,1000.0,6.7,0,R,0,0,0,0,1,2.0
3624,108.0,95.0,263.0,179.0,Miriam Shor,263.0,3029081.0,John Cameron Mitchell,Hedwig and the Angry Inch ,26300,993,Andrea Martin,0.0,231.0,English,USA,R,6000000.0,2001.0,261.0,7.8,0,R,0,0,0,0,1,15.0
3627,129.0,99.0,53.0,491.0,Rosario Dawson,4000.0,2207975.0,Hayden Christensen,Shattered Glass ,28855,8297,Cas Anvar,0.0,190.0,English,USA,PG-13,6000000.0,2003.0,3000.0,7.2,0,PG-13,0,0,0,1,0,13.0
3628,84.0,95.0,8.0,15.0,Lynne Thigpen,244.0,2025238.0,Chelcie Ross,Novocaine ,9589,489,Polly Noonan,3.0,105.0,English,USA,R,6000000.0,2001.0,230.0,5.8,289,R,0,0,0,0,1,15.0
3631,147.0,99.0,129.0,362.0,Aaron Yoo,976.0,2077046.0,Mary-Kate Olsen,The Wackness ,27266,2748,Method Man,2.0,75.0,English,USA,R,6000000.0,2008.0,617.0,7.0,0,R,0,0,0,0,1,8.0
3654,136.0,115.0,58.0,400.0,Chris Penn,33000.0,31874869.0,Ryan Gosling,Murder by Numbers ,43575,34605,Agnes Bruckner,0.0,302.0,English,USA,R,50000000.0,2002.0,455.0,6.1,0,R,0,0,0,0,1,14.0
3663,68.0,141.0,407.0,501.0,Edie Falco,688.0,3064356.0,Miguel Ferrer,Sunshine State ,3433,2584,Timothy Hutton,6.0,81.0,English,USA,PG-13,5600000.0,2002.0,659.0,6.9,160,PG-13,0,0,0,1,0,14.0
3664,25.0,95.0,17.0,255.0,Wayne Brady,592.0,7009668.0,Wesley Jonathan,Crossover ,8707,2000,Eva Marcille,6.0,36.0,English,USA,PG-13,5600000.0,2006.0,378.0,2.1,244,PG-13,0,0,0,1,0,10.0
3670,62.0,116.0,0.0,476.0,Kimberly Elise,907.0,50382128.0,Cicely Tyson,Diary of a Mad Black Woman ,10472,2723,Tamara Taylor,0.0,202.0,English,USA,PG-13,5500000.0,2005.0,637.0,5.6,0,PG-13,0,0,0,1,0,11.0
3672,364.0,90.0,23000.0,694.0,Scarlett Johansson,23000.0,24475193.0,Joseph Gordon-Levitt,Don Jon ,190494,44265,Tony Danza,1.0,314.0,English,USA,R,3000000.0,2013.0,19000.0,6.6,33000,R,0,0,0,0,1,3.0
3674,122.0,111.0,72.0,722.0,Steve Buscemi,19000.0,6200756.0,Scarlett Johansson,Ghost World ,96129,34106,T.J. Thyne,0.0,488.0,English,USA,R,7000000.0,2001.0,12000.0,7.4,5000,R,0,0,0,0,1,15.0
3696,318.0,106.0,0.0,482.0,Barbara Hershey,852.0,83574831.0,Lin Shaye,Insidious: Chapter 2 ,109214,2975,Leigh Whannell,0.0,269.0,English,USA,PG-13,5000000.0,2013.0,618.0,6.6,35000,PG-13,0,0,0,1,0,3.0
3697,250.0,95.0,163.0,651.0,Tony Nappo,1000.0,87025093.0,Emmanuelle Vaugier,Saw II ,188679,4134,Shawnee Smith,0.0,864.0,English,USA,R,4000000.0,2005.0,654.0,6.6,0,R,0,0,0,0,1,11.0
3698,411.0,104.0,16.0,82.0,John Gallagher Jr.,14000.0,71897215.0,Bradley Cooper,10 Cloverfield Lane ,126893,14504,Sumalee Montano,0.0,440.0,English,USA,PG-13,15000000.0,2016.0,338.0,7.3,33000,PG-13,0,0,0,1,0,0.0
3699,106.0,87.0,79.0,218.0,Steve-O,608.0,64267897.0,Bam Margera,Jackass: The Movie ,67992,1770,Chris Pontius,0.0,327.0,English,USA,R,5000000.0,2002.0,362.0,6.6,0,R,0,0,0,0,1,14.0
3700,159.0,81.0,26.0,300.0,Amiah Miller,2000.0,56536016.0,Billy Burke,Lights Out ,13523,3344,Gabriel Bateman,0.0,95.0,English,USA,PG-13,4900000.0,2016.0,509.0,6.9,0,PG-13,0,0,0,1,0,0.0
3701,251.0,94.0,24.0,434.0,Sprague Grayden,581.0,104007828.0,Johanna Braddy,Paranormal Activity 3 ,76828,2371,Christopher Nicholas Smith,0.0,314.0,English,USA,R,5000000.0,2011.0,438.0,5.8,24000,R,0,0,0,0,1,5.0
3702,183.0,89.0,10.0,704.0,Shelley Hennig,852.0,50820940.0,Lin Shaye,Ouija ,31915,5056,Daren Kagasoff,0.0,159.0,English,USA,PG-13,5000000.0,2014.0,707.0,4.4,18000,PG-13,0,0,0,1,0,2.0
3704,297.0,108.0,0.0,458.0,Allison Tolman,1000.0,43771291.0,Busy Philipps,The Gift ,79916,3215,Wendell Pierce,1.0,279.0,English,USA,R,5000000.0,2015.0,562.0,7.1,15000,R,0,0,0,0,1,1.0
3706,248.0,96.0,24.0,113.0,Brendon Eggertsen,235.0,53884821.0,Matt Shively,Paranormal Activity 4 ,51204,799,Alisha Boe,0.0,247.0,English,USA,R,5000000.0,2012.0,119.0,4.6,26000,R,0,0,0,0,1,4.0
3710,185.0,109.0,260.0,592.0,Bruce Dern,9000.0,34468224.0,Charlize Theron,Monster ,105568,11736,Pruitt Taylor Vince,2.0,533.0,English,USA,R,4500000.0,2003.0,844.0,7.3,0,R,0,0,0,0,1,13.0
3712,220.0,101.0,52.0,332.0,Gloria Sandoval,510.0,32453345.0,Richard Cabral,Paranormal Activity: The Marked Ones ,31791,2161,Molly Ephraim,0.0,155.0,English,USA,R,5000000.0,2014.0,358.0,5.0,10000,R,0,0,0,0,1,2.0
3714,471.0,117.0,212.0,896.0,Jennifer Garner,11000.0,27296514.0,Matthew McConaughey,Dallas Buyers Club ,326494,17738,Denis O'Hare,0.0,340.0,English,USA,R,5000000.0,2013.0,3000.0,8.0,65000,R,0,0,0,0,1,3.0
3715,152.0,83.0,26.0,801.0,Mark Duplass,10000.0,25799043.0,Olivia Wilde,The Lazarus Effect ,28513,11771,Donald Glover,0.0,126.0,English,USA,PG-13,3300000.0,2015.0,830.0,5.2,0,PG-13,0,0,0,1,0,1.0
3716,274.0,113.0,22000.0,379.0,Thomas Lennon,716.0,25530884.0,Callum Rennie,Memento ,845580,1997,Jorja Fox,0.0,2067.0,English,USA,R,9000000.0,2000.0,651.0,8.5,40000,R,0,0,0,0,1,16.0
3717,336.0,104.0,59.0,202.0,Rory Cochrane,972.0,27689474.0,James Lafferty,Oculus ,85688,2071,Garrett Ryan,0.0,339.0,English,USA,R,5000000.0,2013.0,407.0,6.5,23000,R,0,0,0,0,1,3.0
3718,174.0,97.0,0.0,657.0,Jason Mewes,1000.0,24138847.0,Ethan Suplee,Clerks II ,114797,2990,Brian O'Halloran,3.0,472.0,English,USA,R,5000000.0,2006.0,898.0,7.4,0,R,0,0,0,0,1,10.0
3720,276.0,103.0,214.0,424.0,Liam James,7000.0,21501098.0,Steve Carell,The Way Way Back ,115813,8375,Jim Rash,1.0,216.0,English,USA,PG-13,5000000.0,2013.0,468.0,7.4,22000,PG-13,0,0,0,1,0,3.0
3723,28.0,77.0,0.0,73.0,Constance Shulman,2000.0,19421271.0,Frank Welker,Doug's 1st Movie ,2448,2908,Alice Playten,1.0,18.0,English,USA,G,5000000.0,1999.0,804.0,5.0,122,G,1,0,0,0,0,17.0
3724,95.0,134.0,3000.0,77.0,Todd Allen,205.0,20733485.0,John Beasley,The Apostle ,11622,428,June Carter Cash,1.0,157.0,English,USA,PG-13,5000000.0,1997.0,130.0,7.2,1000,PG-13,0,0,0,1,0,19.0
3726,179.0,90.0,37.0,1000.0,Adam Scott,11000.0,24809547.0,Zooey Deschanel,Our Idiot Brother ,74875,15710,Steve Coogan,1.0,115.0,English,USA,R,5000000.0,2011.0,3000.0,6.4,11000,R,0,0,0,0,1,5.0
3728,22.0,104.0,0.0,498.0,Monica Calhoun,1000.0,23031390.0,Bernie Mac,The Players Club ,4345,2868,Chrystale Wilson,9.0,26.0,English,USA,R,4500000.0,1998.0,597.0,5.6,575,R,0,0,0,0,1,18.0
3729,92.0,95.0,596.0,697.0,Andrew Keegan,1000.0,16017403.0,Mekhi Phifer,O ,17333,3300,John Heard,2.0,153.0,English,USA,R,5000000.0,2001.0,835.0,6.2,0,R,0,0,0,0,1,15.0
3730,196.0,93.0,66.0,161.0,Edwin Hodge,1000.0,21197315.0,Ben Feldman,"As Above, So Below ",49948,1410,Perdita Weeks,0.0,211.0,English,USA,R,5000000.0,2014.0,200.0,6.1,14000,R,0,0,0,0,1,2.0
3731,9.0,106.0,23.0,467.0,Cameron Mills,1000.0,17382982.0,Boris Kodjoe,Addicted ,5975,2840,Sharon Leal,0.0,33.0,Spanish,USA,R,5000000.0,2014.0,694.0,5.2,0,R,0,0,0,0,1,2.0
3732,31.0,109.0,148.0,426.0,Lynn Whitfield,2000.0,14821531.0,Jurnee Smollett-Bell,Eve's Bayou ,6915,3843,Diahann Carroll,2.0,209.0,English,USA,R,6000000.0,1997.0,434.0,7.3,599,R,0,0,0,0,1,19.0
3733,309.0,101.0,25.0,423.0,Hunter Parrish,17000.0,18656400.0,Kristen Stewart,Still Alice ,86077,19673,Seth Gilliam,1.0,195.0,English,USA,PG-13,5000000.0,2014.0,2000.0,7.5,45000,PG-13,0,0,0,1,0,2.0
3737,168.0,95.0,38.0,249.0,Louis Mandylor,567.0,241437427.0,Nia Vardalos,My Big Fat Greek Wedding ,102071,1495,Lainie Kazan,3.0,756.0,English,USA,PG,5000000.0,2002.0,312.0,6.6,5000,PG,0,0,1,0,0,14.0
3738,444.0,94.0,520.0,192.0,Heather Morris,11000.0,14123773.0,James Franco,Spring Breakers ,108683,12306,Rachel Korine,4.0,561.0,English,USA,R,5000000.0,2012.0,892.0,5.3,25000,R,0,0,0,0,1,4.0
3742,74.0,82.0,7.0,664.0,Randy Wayne,1000.0,13350177.0,Jessica Lowndes,The Haunting of Molly Hartley ,7904,4856,Haley Bennett,5.0,113.0,English,USA,PG-13,5000000.0,2008.0,984.0,3.8,562,PG-13,0,0,0,1,0,8.0
3748,228.0,86.0,17.0,205.0,Ryan Robbins,520.0,17683670.0,Warren Christie,Apollo 18 ,47227,1520,Andrew Airlie,0.0,323.0,English,USA,PG-13,5000000.0,2011.0,270.0,5.2,0,PG-13,0,0,0,1,0,5.0
3749,195.0,91.0,19.0,260.0,Mary Lynn Rajskub,968.0,12055108.0,Clifton Collins Jr.,Sunshine Cleaning ,61151,2528,Paul Dooley,0.0,134.0,English,USA,R,8000000.0,2008.0,934.0,6.9,0,R,0,0,0,0,1,8.0
3750,203.0,103.0,66.0,13.0,Claire Geare,155.0,27285953.0,Sterling Jerins,No Escape ,48675,259,Sahajak Boonthanakit,0.0,214.0,English,USA,R,5000000.0,2015.0,78.0,6.8,16000,R,0,0,0,0,1,1.0
3753,59.0,92.0,89.0,355.0,Mike Epps,729.0,11675178.0,Fred Willard,Fifty Shades of Black ,9509,2848,Russell Peters,4.0,53.0,English,USA,R,5000000.0,2016.0,706.0,3.5,11000,R,0,0,0,0,1,0.0
3754,45.0,99.0,1000.0,409.0,Jenifer Lewis,849.0,10572742.0,Eddie Cibrian,Not Easily Broken ,2326,2269,Wood Harris,1.0,21.0,English,USA,PG-13,8000000.0,2009.0,578.0,6.1,738,PG-13,0,0,0,1,0,7.0
3756,12.0,96.0,23.0,503.0,Brandy Norwood,927.0,9658370.0,Donald Faison,The Perfect Match ,1180,3552,Lauren London,6.0,9.0,English,USA,R,5000000.0,2016.0,509.0,4.5,740,R,0,0,0,0,1,0.0
3757,29.0,82.0,99.0,44.0,Colleen O'Shaughnessey,93.0,9628751.0,Lara Jill Miller,Digimon: The Movie ,5164,315,Mona Marshall,0.0,65.0,English,USA,PG,5000000.0,2000.0,45.0,5.9,207,PG,0,0,1,0,0,16.0
3758,121.0,92.0,12.0,797.0,Patrick Fugit,3000.0,8786715.0,Macaulay Culkin,Saved! ,40274,5668,Eva Amurri Martino,5.0,324.0,English,USA,PG-13,5000000.0,2004.0,835.0,6.9,0,PG-13,0,0,0,1,0,12.0
3761,56.0,90.0,23.0,560.0,Kerr Smith,847.0,6755271.0,Brendan Fehr,The Forsaken ,7319,3004,Izabella Miko,4.0,131.0,English,USA,R,5000000.0,2001.0,591.0,5.3,327,R,0,0,0,0,1,15.0
3764,61.0,90.0,4.0,556.0,Joel David Moore,2000.0,6088249.0,Linda Cardellini,Grandma's Boy ,67853,5202,Shirley Jones,0.0,202.0,English,USA,R,36998505.3,2006.0,936.0,7.0,0,R,0,0,0,0,1,10.0
3765,60.0,91.0,84.0,572.0,Kevin Corrigan,1000.0,5480318.0,Natasha Lyonne,Slums of Beverly Hills ,9427,2691,Jessica Walter,0.0,79.0,English,USA,R,5000000.0,1998.0,778.0,6.6,462,R,0,0,0,0,1,18.0
3767,81.0,95.0,4000.0,334.0,Faizon Love,4000.0,5308707.0,Jon Favreau,Made ,15053,5245,Jonathan Silverman,2.0,165.0,English,USA,R,5000000.0,2001.0,585.0,6.4,393,R,0,0,0,0,1,15.0
3769,43.0,90.0,7.0,701.0,Jami Gertz,2000.0,4328294.0,Miranda Cosgrove,Keeping Up with the Steins ,2719,5900,Carter Jenkins,0.0,41.0,English,USA,PG-13,55784951.6,2006.0,847.0,5.4,249,PG-13,0,0,0,1,0,10.0
3773,109.0,110.0,19.0,39.0,Freddy Rodríguez,25000.0,4040588.0,Alan Rickman,Bottle Shock ,12233,25676,Greg Collins,0.0,89.0,English,USA,PG-13,5000000.0,2008.0,579.0,6.8,0,PG-13,0,0,0,1,0,8.0
3776,12.0,121.0,35.0,473.0,Bobby Batson,4000.0,4700361.0,Hayden Christensen,90 Minutes in Heaven ,2047,6617,Cynthia Barrett,0.0,29.0,English,USA,PG-13,5000000.0,2015.0,849.0,4.6,0,PG-13,0,0,0,1,0,1.0
3777,155.0,97.0,7.0,939.0,Scott Takeda,8000.0,2711210.0,Will Ferrell,Everything Must Go ,40305,10517,Stephen Root,1.0,86.0,English,USA,R,5000000.0,2010.0,981.0,6.4,0,R,0,0,0,0,1,6.0
3778,81.0,116.0,52.0,102.0,Ryan O'Neal,624.0,1980338.0,Kim Dickens,Zero Effect ,12366,1209,Angela Featherstone,2.0,151.0,English,USA,R,5000000.0,1998.0,385.0,7.0,507,R,0,0,0,0,1,18.0
3781,163.0,112.0,52.0,688.0,Paz Vega,10000.0,2445646.0,Jeremy Renner,Kill the Messenger ,32382,12897,Robert Pralgo,1.0,99.0,English,USA,R,5000000.0,2014.0,963.0,7.0,13000,R,0,0,0,0,1,2.0
3782,248.0,91.0,263.0,192.0,Jon Tenney,967.0,2221809.0,Dianne Wiest,Rabbit Hole ,40618,1582,Tammy Blanchard,0.0,144.0,English,USA,PG-13,5000000.0,2010.0,289.0,7.0,0,PG-13,0,0,0,1,0,6.0
3784,322.0,95.0,57.0,233.0,Mark Webber,727.0,3219029.0,Alia Shawkat,Green Room ,28845,1836,Joe Cole,0.0,125.0,English,USA,R,5000000.0,2015.0,442.0,7.1,10000,R,0,0,0,0,1,1.0
3797,371.0,94.0,0.0,99.0,Patch Darragh,432.0,65069140.0,Ocean James,The Visit ,65299,1010,Olivia DeJonge,,455.0,English,USA,PG-13,5000000.0,2015.0,309.0,6.2,27000,PG-13,0,0,0,1,0,1.0
3823,303.0,93.0,0.0,581.0,Takashi Miike,1000.0,47277326.0,Jay Hernandez,Hostel ,138814,2990,Rick Hoffman,0.0,1516.0,English,USA,R,4800000.0,2005.0,1000.0,5.9,0,R,0,0,0,0,1,11.0
3825,359.0,121.0,337.0,41.0,Shea Whigham,982.0,1729969.0,Katy Mixon,Take Shelter ,68211,1520,Robert Longstreet,0.0,219.0,English,USA,R,5000000.0,2011.0,463.0,7.4,14000,R,0,0,0,0,1,5.0
3846,202.0,108.0,0.0,346.0,Rosario Dawson,22000.0,13060843.0,Philip Seymour Hoffman,25th Hour ,149528,26050,Aaron Stanford,0.0,454.0,English,USA,R,15000000.0,2002.0,3000.0,7.7,0,R,0,0,0,0,1,14.0
3849,234.0,102.0,0.0,167.0,Mark Margolis,1000.0,3609278.0,Ellen Burstyn,Requiem for a Dream ,573541,2235,Louise Lasser,0.0,1916.0,English,USA,R,4500000.0,2000.0,1000.0,8.4,38000,R,0,0,0,0,1,16.0
3853,49.0,98.0,10.0,402.0,Sarah Drew,589.0,10429707.0,Alex Kendrick,Moms' Night Out ,10483,2705,Patricia Heaton,,125.0,English,USA,PG,5000000.0,2014.0,416.0,5.4,0,PG,0,0,1,0,0,2.0
